Estonia ;"$22,400 (2013 est.) 
$22,000 (2012 est.) 
$21,200 (2011 est.) 
note: data are in 2013 US dollars ";22,400
;;#VALUE!
Ethiopia ;"$1,300 (2013 est.) 
$1,300 (2012 est.) 
$1,200 (2011 est.) 
note: data are in 2013 US dollars ";1,300
;;#VALUE!
European Union ;"$34,500 (2013 est.) 
$34,500 (2012 est.) 
$34,600 (2011 est.) 
note: data are in 2013 US dollars ";34,500
;;#VALUE!
Falkland Islands (Islas Malvinas) ;$55,400 (2002 est.) ;55,400
;;#VALUE!
Faroe Islands ;$30,500 (2008 est.) ;30,500
;;#VALUE!
Fiji ;"$4,900 (2013 est.) 
$4,800 (2012 est.) 
$4,700 (2011 est.) 
note: data are in 2013 US dollars ";4,900
;;#VALUE!
Finland ;"$35,900 (2013 est.) 
$36,300 (2012 est.) 
$36,700 (2011 est.) 
note: data are in 2013 US dollars ";35,900
;;#VALUE!
France ;"$35,700 (2013 est.) 
$35,800 (2012 est.) 
$36,000 (2011 est.) 
note: data are in 2013 US dollars ";35,700
;;#VALUE!
French Polynesia ;"$22,000 (2006 est.) 
$18,000 (2004 est.) ";22,000
;;#VALUE!
Gabon ;"$19,200 (2013 est.) 
$18,300 (2012 est.) 
$17,600 (2011 est.) 
note: data are in 2013 US dollars ";19,200
;;#VALUE!
Gambia, The ;"$2,000 (2013 est.) 
$1,900 (2012 est.) 
$1,800 (2011 est.) 
note: data are in 2013 US dollars ";2,000
;;#VALUE!
Gaza Strip ;see entry for West Bank ;ee
;;#VALUE!
Georgia ;"$6,100 (2013 est.) 
$5,900 (2012 est.) 
$5,600 (2011 est.) 
note: data are in 2013 US dollars ";6,100
;;#VALUE!
Germany ;"$39,500 (2013 est.) 
$39,200 (2012 est.) 
$38,900 (2011 est.) 
note: data are in 2013 US dollars ";39,500
;;#VALUE!
Ghana ;"$3,500 (2013 est.) 
$3,400 (2012 est.) 
$3,200 (2011 est.) 
note: data are in 2013 US dollars ";3,500
;;#VALUE!
Gibraltar ;"$43,000 (2008 est.) 
$41,200 (2007 est.) 
$38,400 (2006 est.) ";43,000
;;#VALUE!
Greece ;"$23,600 (2013 est.) 
$24,600 (2012 est.) 
$26,200 (2011 est.) 
note: data are in 2013 US dollars ";23,600
;;#VALUE!
Greenland ;"$38,400 (2008 est.) 
$36,600 (2007 est.) ";38,400
;;#VALUE!
Grenada ;"$13,800 (2013 est.) 
$13,700 (2012 est.) 
$13,900 (2011 est.) 
note: data are in 2013 US dollars ";13,800
;;#VALUE!
Guam ;$28,700 (2010 est.) ;28,700
;;#VALUE!
Guatemala ;"$5,300 (2013 est.) 
$5,200 (2012 est.) 
$5,200 (2011 est.) 
note: data are in 2013 US dollars ";5,300
;;#VALUE!
Guernsey ;$44,600 (2005) ;44,600
;;#VALUE!
Guinea ;"$1,100 (2013 est.) 
$1,100 (2012 est.) 
$1,100 (2011 est.) 
note: data are in 2013 US dollars ";1,100
;;#VALUE!
Guinea-Bissau ;"$1,200 (2013 est.) 
$1,200 (2012 est.) 
$1,300 (2011 est.) 
note: data are in 2013 US dollars ";1,200
;;#VALUE!
Guyana ;"$8,500 (2013 est.) 
$8,100 (2012 est.) 
$7,700 (2011 est.) 
note: data are in 2013 US dollars ";8,500
;;#VALUE!
Haiti ;"$1,300 (2013 est.) 
$1,200 (2012 est.) 
$1,200 (2011 est.) 
note: data are in 2013 US dollars ";1,300
;;#VALUE!
Honduras ;"$4,800 (2013 est.) 
$4,800 (2012 est.) 
$4,700 (2011 est.) 
note: data are in 2013 US dollars ";4,800
;;#VALUE!
Hong Kong ;"$52,700 (2013 est.) 
$51,600 (2012 est.) 
$51,300 (2011 est.) 
note: data are in 2013 US dollars ";52,700
;;#VALUE!
Hungary ;"$19,800 (2013 est.) 
$19,800 (2012 est.) 
$20,000 (2011 est.) 
note: data are in 2013 US dollars ";19,800
;;#VALUE!
Iceland ;"$40,700 (2013 est.) 
$40,300 (2012 est.) 
$39,800 (2011 est.) 
note: data are in 2013 US dollars ";40,700
;;#VALUE!
India ;"$4,000 (2013 est.) 
$3,900 (2012 est.) 
$3,800 (2011 est.) 
note: data are in 2013 US dollars ";4,000
;;#VALUE!
Indonesia ;"$5,200 (2013 est.) 
$5,000 (2012 est.) 
$4,800 (2011 est.) 
note: data are in 2013 US dollars ";5,200
;;#VALUE!
Iran ;"$12,800 (2013 est.) 
$13,200 (2012 est.) 
$13,600 (2011 est.) 
note: data are in 2013 US dollars ";12,800
;;#VALUE!
Iraq ;"$7,100 (2013 est.) 
$7,100 (2012 est.) 
$6,800 (2011 est.) 
note: data are in 2013 US dollars ";7,100
;;#VALUE!
Ireland ;"$41,300 (2013 est.) 
$41,300 (2012 est.) 
$41,300 (2011 est.) 
note: data are in 2013 US dollars ";41,300
;;#VALUE!
Isle of Man ;"$53,800 (2007 est.) 
$35,000 (2005 est.) ";53,800
;;#VALUE!
Israel ;"$36,200 (2013 est.) 
$34,300 (2012 est.) 
$34,000 (2011 est.) 
note: data are in 2013 US dollars ";36,200
;;#VALUE!
Italy ;"$29,600 (2013 est.) 
$29,800 (2012 est.) 
$30,100 (2011 est.) 
note: data are in 2013 US dollars ";29,600
;;#VALUE!
Jamaica ;"$9,000 (2013 est.) 
$9,000 (2012 est.) 
$9,100 (2011 est.) 
note: data are in 2013 US dollars ";9,000
;;#VALUE!
Japan ;"$37,100 (2013 est.) 
$36,300 (2012 est.) 
$35,600 (2011 est.) 
note: data are in 2013 US dollars ";37,100
;;#VALUE!
Jersey ;$57,000 (2005 est.) ;57,000
;;#VALUE!
Jordan ;"$6,100 (2013 est.) 
$6,100 (2012 est.) 
$6,000 (2011 est.) 
note: data are in 2013 US dollars ";6,100
;;#VALUE!
Kazakhstan ;"$14,100 (2013 est.) 
$13,700 (2012 est.) 
$13,200 (2011 est.) 
note: data are in 2013 US dollars ";14,100
;;#VALUE!
Kenya ;"$1,800 (2013 est.) 
$1,700 (2013 est.) 
$1,700 (2011 est.) 
note: data are in 2013 US dollars ";1,800
;;#VALUE!
Kiribati ;"$6,400 (2013 est.) 
$6,300 (2012 est.) 
$6,300 (2011 est.) 
note: data are in 2013 US dollars ";6,400
;;#VALUE!
Korea, North ;"$1,800 (2011 est.) 
$1,800 (2010 est.) 
$1,900 (2009 est.) 
note: data are in 2011 US dollars ";1,800
;;#VALUE!
Korea, South ;"$33,200 (2013 est.) 
$32,400 (2012 est.) 
$31,900 (2011 est.) 
note: data are in 2013 US dollars ";33,200
;;#VALUE!
Kosovo ;"$7,600 (2013 est.) 
$7,500 (2012 est.) 
$7,400 (2011 est.) 
note: data are in 2013 US dollars ";7,600
;;#VALUE!
Kuwait ;"$42,100 (2013 est.) 
$41,800 (2012 est.) 
$39,200 (2011 est.) 
note: data are in 2013 US dollars ";42,100
;;#VALUE!
Kyrgyzstan ;"$2,500 (2013 est.) 
$2,400 (2012 est.) 
$2,400 (2011 est.) 
note: data are in 2013 US dollars ";2,500
;;#VALUE!
Laos ;"$3,100 (2013 est.) 
$2,900 (2012 est.) 
$2,700 (2011 est.) 
note: data are in 2013 US dollars ";3,100
;;#VALUE!
Latvia ;"$19,100 (2013 est.) 
$18,300 (2012 est.) 
$17,100 (2011 est.) 
note: data are in 2013 US dollars ";19,100
;;#VALUE!
Lebanon ;"$15,800 (2013 est.) 
$15,800 (2012 est.) 
$15,800 (2011 est.) 
note: data are in 2013 US dollars ";15,800
;;#VALUE!
Lesotho ;"$2,200 (2013 est.) 
$2,200 (2012 est.) 
$2,100 (2011 est.) 
note: data are in 2013 US dollars ";2,200
;;#VALUE!
Liberia ;"$700 (2013 est.) 
$700 (2012 est.) 
$600 (2011 est.) 
note: data are in 2013 US dollars ";700
;;#VALUE!
Libya ;"$11,300 (2013 est.) 
$12,100 (2012 est.) 
$6,000 (2011 est.) 
note: data are in 2013 US dollars ";11,300
;;#VALUE!
Liechtenstein ;"$89,400 (2009 est.) 
$90,600 (2008 est.) 
$89,700 (2007 est.) ";89,400
;;#VALUE!
Lithuania ;"$22,600 (2013 est.) 
$21,700 (2012 est.) 
$20,800 (2011 est.) 
note: data are in 2013 US dollars ";22,600
;;#VALUE!
Luxembourg ;"$77,900 (2013 est.) 
$79,000 (2012 est.) 
$81,400 (2011 est.) 
note: data are in 2013 US dollars ";77,900
;;#VALUE!
Macau ;"$88,700 (2013 est.) 
$79,900 (2010 est.) 
$73,900 (2009 est.) ";88,700
;;#VALUE!
Macedonia ;"$10,800 (2013 est.) 
$10,600 (2012 est.) 
$10,700 (2011 est.) 
note: data are in 2013 US dollars ";10,800
;;#VALUE!
Madagascar ;"$1,000 (2013 est.) 
$1,000 (2012 est.) 
$1,000 (2011 est.) 
note: data are in 2013 US dollars ";1,000
;;#VALUE!
Malawi ;"$900 (2013 est.) 
$900 (2012 est.) 
$900 (2011 est.) 
note: data are in 2013 US dollars ";900
;;#VALUE!
Malaysia ;"$17,500 (2013 est.) 
$17,000 (2012 est.) 
$16,400 (2011 est.) 
note: data are in 2013 US dollars ";17,500
;;#VALUE!
Maldives ;"$9,100 (2013 est.) 
$9,000 (2012 est.) 
$9,000 (2011 est.) 
note: data are in 2013 US dollars ";9,100
;;#VALUE!
Mali ;"$1,100 (2013 est.) 
$1,100 (2012 est.) 
$1,200 (2011 est.) 
note: data are in 2013 US dollars ";1,100
;;#VALUE!
Malta ;"$29,200 (2012 est.) 
$28,800 (2011 est.) 
$28,300 (2010 est.) 
note: data are in 2012 US dollars ";29,200
;;#VALUE!
Marshall Islands ;"$8,700 (2013 est.) 
$8,700 (2012 est.) 
$8,800 (2011 est.) 
note: data are in 2013 US dollars ";8,700
;;#VALUE!
Mauritania ;"$2,200 (2013 est.) 
$2,100 (2012 est.) 
$2,000 (2011 est.) 
note: data are in 2013 US dollars ";2,200
;;#VALUE!
Mauritius ;"$16,100 (2013 est.) 
$15,600 (2012 est.) 
$15,200 (2011 est.) 
note: data are in 2013 US dollars ";16,100
;;#VALUE!
Mexico ;"$15,600 (2013 est.) 
$15,600 (2012 est.) 
$15,200 (2011 est.) 
note: data are in 2013 US dollars ";15,600
;;#VALUE!
Micronesia, Federated States of ;"$7,300 (2013 est.) 
$7,200 (2012 est.) 
$7,200 (2011 est.) 
note: data are in 2013 US dollars ";7,300
;;#VALUE!
Moldova ;"$3,800 (2013 est.) 
$3,500 (2012 est.) 
$3,500 (2011 est.) 
note: data are in 2013 US dollars ";3,800
;;#VALUE!
Monaco ;$85,500 (2011) ;85,500
;;#VALUE!
Mongolia ;"$5,900 (2013 est.) 
$5,400 (2012 est.) 
$4,900 (2011 est.) 
note: data are in 2013 US dollars ";5,900
;;#VALUE!
Montenegro ;"$11,900 (2013 est.) 
$11,800 (2012 est.) 
$11,900 (2011 est.) 
note: data are in 2013 US dollars ";11,900
;;#VALUE!
Montserrat ;$8,500 (2006 est.) ;8,500
;;#VALUE!
Morocco ;"$5,500 (2013 est.) 
$5,300 (2012 est.) 
$5,200 (2011 est.) 
note: data are in 2013 US dollars ";5,500
;;#VALUE!
Mozambique ;"$1,200 (2013 est.) 
$1,200 (2012 est.) 
$1,100 (2011 est.) 
note: data are in 2013 US dollars ";1,200
;;#VALUE!
Namibia ;"$8,200 (2013 est.) 
$7,900 (2012 est.) 
$7,600 (2011 est.) 
note: data are in 2013 US dollars ";8,200
;;#VALUE!
Nauru ;$5,000 (2005 est.) ;5,000
;;#VALUE!
Nepal ;"$1,500 (2013 est.) 
$1,500 (2012 est.) 
$1,400 (2011 est.) 
note: data are in 2013 US dollars ";1,500
;;#VALUE!
Netherlands ;"$43,300 (2012 est.) 
$43,200 (2011 est.) 
$41,600 (2010 est.) 
note: data are in 2012 US dollars ";43,300
;;#VALUE!
New Caledonia ;"$37,700 (2008 est.) 
$15,000 (2003 est.) ";37,700
;;#VALUE!
New Zealand ;"$30,400 (2013 est.) 
$29,900 (2012 est.) 
$29,300 (2011 est.) 
note: data are in 2013 US dollars ";30,400
;;#VALUE!
Nicaragua ;"$4,500 (2013 est.) 
$4,400 (2012 est.) 
$4,200 (2011 est.) 
note: data are in 2013 US dollars ";4,500
;;#VALUE!
Niger ;"$800 (2013 est.) 
$800 (2012 est.) 
$800 (2011 est.) 
note: data are in 2013 US dollars ";800
;;#VALUE!
Nigeria ;"$2,800 (2013 est.) 
$2,700 (2012 est.) 
$2,600 (2011 est.) 
note: data are in 2013 US dollars ";2,800
;;#VALUE!
Niue ;$5,800 (2003 est.) ;5,800
;;#VALUE!
Northern Mariana Islands ;$13,600 (2010 est.) ;13,600
;;#VALUE!
Norway ;"$55,400 (2013 est.) 
$55,100 (2012 est.) 
$54,200 (2011 est.) 
note: data are in 2013 US dollars ";55,400
;;#VALUE!
Oman ;"$29,800 (2013 est.) 
$29,200 (2012 est.) 
$28,700 (2011 est.) 
note: data are in 2013 US dollars ";29,800
;;#VALUE!
Pakistan ;"$3,100 (2013 est.) 
$3,100 (2012 est.) 
$3,000 (2011 est.) 
note: data are in 2013 US dollars ";3,100
;;#VALUE!
Palau ;"$10,500 (2011 est.) 
$7,600 (2005 est.) ";10,500
;;#VALUE!
Panama ;"$16,500 (2013 est.) 
$15,700 (2012 est.) 
$14,400 (2011 est.) 
note: data are in 2013 US dollars ";16,500
;;#VALUE!
Papua New Guinea ;"$2,900 (2013 est.) 
$2,800 (2012 est.) 
$2,600 (2011 est.) 
note: data are in 2013 US dollars ";2,900
;;#VALUE!
Paraguay ;"$6,800 (2013 est.) 
$6,100 (2012 est.) 
$6,300 (2011 est.) 
note: data are in 2013 US dollars ";6,800
;;#VALUE!
Peru ;"$11,100 (2013 est.) 
$10,700 (2012 est.) 
$10,300 (2011 est.) 
note: data are in 2013 US dollars ";11,100
;;#VALUE!
Philippines ;"$4,700 (2013 est.) 
$4,400 (2012 est.) 
$4,200 (2011 est.) 
note: data are in 2013 US dollars ";4,700
;;#VALUE!
Poland ;"$21,100 (2013 est.) 
$20,800 (2012 est.) 
$20,500 (2011 est.) 
note: data are in 2013 US dollars ";21,100
;;#VALUE!
Portugal ;"$22,900 (2013 est.) 
$23,400 (2012 est.) 
$24,000 (2011 est.) 
note: data are in 2013 US dollars ";22,900
;;#VALUE!
Puerto Rico ;"$16,300 (2010 est.) 
$17,400 (2009 est.) 
$18,100 (2008 est.) 
note: data are in 2010 US dollars ";16,300
;;#VALUE!
Qatar ;"$102,100 (2013 est.) 
$100,900 (2012 est.) 
$100,400 (2011 est.) 
note: data are in 2013 US dollars ";102,100
;;#VALUE!
Romania ;"$14,400 (2013 est.) 
$13,700 (2012 est.) 
$13,600 (2011 est.) 
note: data are in 2013 US dollars ";14,400
;;#VALUE!
Russia ;"$18,100 (2013 est.) 
$17,800 (2012 est.) 
$17,100 (2011 est.) 
note: data are in 2013 US dollars ";18,100
;;#VALUE!
Rwanda ;"$1,500 (2013 est.) 
$1,500 (2012 est.) 
$1,400 (2011 est.) 
note: data are in 2013 US dollars ";1,500
;;#VALUE!
Saint Helena, Ascension, and Tristan da Cunha ;$7,800 (FY09/10 est.) ;7,800
;;#VALUE!
Saint Kitts and Nevis ;"$16,300 (2013 est.) 
$16,300 (2012 est.) 
$16,800 (2011 est.) 
note: data are in 2013 US dollars ";16,300
;;#VALUE!
Saint Lucia ;"$13,100 (2013 est.) 
$13,200 (2012 est.) 
$13,400 (2011 est.) 
note: data are in 2013 US dollars ";13,100
;;#VALUE!
Saint Martin ;$19,300 (2005 est.) ;19,300
;;#VALUE!
Saint Pierre and Miquelon ;$34,900 (2006 est.) ;34,900
;;#VALUE!
Saint Vincent and the Grenadines ;"$12,100 (2013 est.) 
$11,900 (2012 est.) 
$11,800 (2011 est.) 
note: data are in 2013 US dollars ";12,100
;;#VALUE!
Samoa ;"$6,200 (2013 est.) 
$6,200 (2012 est.) 
$6,100 (2011 est.) 
note: data are in 2013 US dollars ";6,200
;;#VALUE!
San Marino ;"$NA (2013 est.) 
$55,000 (2012 est.) 
$60,800 (2011 est.) ";NA
;;#VALUE!
Sao Tome and Principe ;"$2,200 (2013 est.) 
$2,200 (2012 est.) 
$2,300 (2011 est.) 
note: data are in 2013 US dollars ";2,200
;;#VALUE!
Saudi Arabia ;"$31,300 (2013 est.) 
$30,900 (2012 est.) 
$30,000 (2011 est.) 
note: data are in 2013 US dollars ";31,300
;;#VALUE!
Senegal ;"$2,100 (2013 est.) 
$2,000 (2012 est.) 
$2,000 (2011 est.) 
note: data are in 2013 US dollars ";2,100
;;#VALUE!
Serbia ;"$11,100 (2013 est.) 
$10,900 (2012 est.) 
$11,100 (2011 est.) 
note: data are in 2013 US dollars ";11,100
;;#VALUE!
Seychelles ;"$25,900 (2013 est.) 
$25,300 (2012 est.) 
$24,900 (2011 est.) 
note: data are in 2013 US dollars ";25,900
;;#VALUE!
Sierra Leone ;"$1,400 (2013 est.) 
$1,300 (2012 est.) 
$1,200 (2011 est.) 
note: data are in 2013 US dollars ";1,400
;;#VALUE!
Singapore ;"$62,400 (2013 est.) 
$60,800 (2012 est.) 
$60,400 (2011 est.) 
note: data are in 2013 US dollars ";62,400
;;#VALUE!
Sint Maarten ;$15,400 (2008 est.) ;15,400
;;#VALUE!
Slovakia ;"$24,700 (2013 est.) 
$24,500 (2012 est.) 
$24,000 (2011 est.) 
note: data are in 2013 US dollars ";24,700
;;#VALUE!
Slovenia ;"$27,400 (2013 est.) 
$28,200 (2012 est.) 
$29,000 (2011 est.) 
note: data are in 2013 US dollars ";27,400
;;#VALUE!
Solomon Islands ;"$3,400 (2013 est.) 
$3,300 (2012 est.) 
$3,300 (2011 est.) 
note: data are in 2013 US dollars ";3,400
;;#VALUE!
Somalia ;"$600 (2010 est.) 
$600 (2009 est.) 
$600 (2008 est.) ";600
;;#VALUE!
South Africa ;"$11,500 (2013 est.) 
$11,400 (2012 est.) 
$11,300 (2011 est.) 
note: data are in 2013 US dollars ";11,500
;;#VALUE!
South Sudan ;"$1,400 (2013 est.) 
$1,100 (2012 est.) 
$2,300 (2011 est.) 
note: data are in 2013 US dollars ";1,400
;;#VALUE!
Spain ;"$30,100 (2013 est.) 
$30,500 (2012 est.) 
$31,000 (2011 est.) 
note: data are in 2013 US dollars ";30,100
;;#VALUE!
Sri Lanka ;"$6,500 (2013 est.) 
$6,100 (2012 est.) 
$5,800 (2011 est.) 
note: data are in 2013 US dollars ";6,500
;;#VALUE!
Sudan ;"$2,600 (2013 est.) 
$2,600 (2012 est.) 
$2,700 (2011 est.) 
note: data are in 2013 US dollars ";2,600
;;#VALUE!
