Benin;"$2,100 (2015 est.)
$2,100 (2014 est.)
$2,000 (2013 est.)
note: data are in 2015 US dollars";2,100 
Bermuda;"$85,700 (2013 est.)
$85,400 (2012 est.)
$86,000 (2011 est.)";85,700 
Bhutan;"$8,200 (2015 est.)
$7,700 (2014 est.)
$7,400 (2013 est.)
note: data are in 2015 US dollars";8,200 
Bolivia;"$6,500 (2015 est.)
$6,300 (2014 est.)
$6,100 (2013 est.)
note: data are in 2015 US dollars";6,500 
Bosnia and Herzegovina;"$10,500 (2015 est.)
$10,200 (2014 est.)
$10,100 (2013 est.)
note: data are in 2015 US dollars";10,500 
Botswana;"$16,400 (2015 est.)
$16,600 (2014 est.)
$16,300 (2013 est.)
note: data are in 2015 US dollars";16,400 
Brazil;"$15,600 (2015 est.)
$16,400 (2014 est.)
$16,500 (2013 est.)
note: data are in 2015 US dollars";15,600 
British Virgin Islands;$42,300 (2010 est.);42,300 
Brunei;"$79,700 (2015 est.)
$80,800 (2014 est.)
$84,000 (2013 est.)
note: data are in 2015 US dollars";79,700 
Bulgaria;"$19,100 (2015 est.)
$18,500 (2014 est.)
$18,100 (2013 est.)
note: data are in 2015 US dollars";19,100 
Burkina Faso;"$1,700 (2015 est.)
$1,700 (2014 est.)
$1,700 (2013 est.)
note: data are in 2015 US dollars";1,700 
Burma;"$5,500 (2015 est.)
$5,200 (2014 est.)
$4,800 (2013 est.)
note: data are in 2015 US dollars";5,500 
Burundi;"$800 (2015 est.)
$900 (2014 est.)
$900 (2013 est.)
note: data are in 2015 US dollars";800 
Cabo Verde;"$6,500 (2015 est.)
$6,500 (2014 est.)
$6,400 (2013 est.)
note: data are in 2015 US dollars";6,500 
Cambodia;"$3,500 (2015 est.)
$3,300 (2014 est.)
$3,100 (2013 est.)
note: data are in 2015 US dollars";3,500 
Cameroon;"$3,100 (2015 est.)
$3,000 (2014 est.)
$2,900 (2013 est.)
note: data are in 2015 US dollars";3,100 
Canada;"$45,600 (2015 est.)
$45,400 (2014 est.)
$44,800 (2013 est.)
note: data are in 2015 US dollars";45,600 
Cayman Islands;$43,800 (2004 est.);43,800 
Central African Republic;"$600 (2015 est.)
$600 (2014 est.)
$600 (2013 est.)
note: data are in 2015 US dollars";600 
Chad;"$2,600 (2015 est.)
$2,700 (2014 est.)
$2,500 (2013 est.)
note: data are in 2015 US dollars";2,600 
Chile;"$23,500 (2015 est.)
$23,200 (2014 est.)
$23,000 (2013 est.)
note: data are in 2015 US dollars";23,500 
China;"$14,100 (2015 est.)
$13,300 (2014 est.)
$12,400 (2013 est.)
note: data are in 2015 US dollars";14,100 
Colombia;"$13,800 (2015 est.)
$13,600 (2014 est.)
$13,200 (2013 est.)
note: data are in 2015 US dollars";13,800 
Comoros;"$1,500 (2015 est.)
$1,500 (2014 est.)
$1,600 (2013 est.)
note: data are in 2015 US dollars";1,500 
Congo, Democratic Republic of the;"$800 (2015 est.)
$700 (2014 est.)
$700 (2013 est.)
note: data are in 2015 US dollars";800 
Congo, Republic of the;"$6,700 (2015 est.)
$6,700 (2014 est.)
$6,400 (2013 est.)
note: data are in 2015 US dollars";6,700 
Cook Islands;"$12,300 (2010 est.)
$9,100 (2005 est.)";12,300 
Costa Rica;"$15,500 (2015 est.)
$15,100 (2014 est.)
$14,900 (2013 est.)
note: data are in 2015 US dollars";15,500 
Cote d'Ivoire;"$3,300 (2015 est.)
$3,100 (2014 est.)
$3,000 (2013 est.)
note: data are in 2015 US dollars";3,300 
Croatia;"$21,600 (2015 est.)
$21,100 (2014 est.)
$21,100 (2013 est.)
note: data are in 2015 US dollars";21,600 
Cuba;"$10,200 (2010 est.)
$10,000 (2009 est.)
$10,000 (2008 est.)
note: data are in 2010 US dollars";10,200 
Curacao;$15,000 (2004 est.);15,000 
Cyprus;"$32,800 (2015 est.)
$32,600 (2014 est.)
$33,000 (2013 est.)
note: data are in 2015 US dollars";32,800 
Czechia;"$31,600 (2015 est.)
$30,300 (2014 est.)
$29,700 (2013 est.)
note: data are in 2015 US dollars";31,600 
Denmark;"$45,700 (2015 est.)
$45,400 (2014 est.)
$45,100 (2013 est.)
note: data are in 2015 US dollars";45,700 
Djibouti;"$3,200 (2015 est.)
$3,100 (2014 est.)
$3,000 (2013 est.)
note: data are in 2015 US dollars";3,200 
Dominica;"$10,700 (2015 est.)
$11,200 (2014 est.)
$10,800 (2013 est.)
note: data are in 2015 US dollars";10,700 
Dominican Republic;"$15,000 (2015 est.)
$14,200 (2014 est.)
$13,300 (2013 est.)
note: data are in 2015 US dollars";15,000 
Ecuador;"$11,300 (2015 est.)
$11,400 (2014 est.)
$11,200 (2013 est.)
note: data are in 2015 US dollars";11,300 
Egypt;"$11,800 (2015 est.)
$11,600 (2014 est.)
$11,600 (2013 est.)
note: data are in 2015 US dollars";11,800 
El Salvador;"$8,300 (2015 est.)
$8,100 (2014 est.)
$8,000 (2013 est.)
note: data are in 2015 US dollars";8,300 
Equatorial Guinea;"$31,800 (2015 est.)
$37,200 (2014 est.)
$38,300 (2013 est.)
note: data are in 2015 US dollars";31,800 
Eritrea;"$1,300 (2015 est.)
$1,300 (2014 est.)
$1,300 (2013 est.)
note: data are in 2015 US dollars; estimates for the size of the Eritrean population vary widely from 3 to 6 million";1,300 
Estonia;"$28,600 (2015 est.)
$28,200 (2014 est.)
$27,400 (2013 est.)
note: data are in 2015 US dollars";28,600 
Ethiopia;"$1,800 (2015 est.)
$1,700 (2014 est.)
$1,500 (2013 est.)
note: data are in 2015 US dollars";1,800 
European Union;"$37,800 (2015 est.)
$36,900 (2014 est.)
$35,900 (2013 est.)
note: data are in 2015 US dollars";37,800 
Falkland Islands (Islas Malvinas);$55,400 (2002 est.);55,400 
Faroe Islands;$36,600 (2014 est.);36,600 
Fiji;"$9,000 (2015 est.)
$8,700 (2014 est.)
$8,300 (2013 est.)
note: data are in 2015 US dollars";9,000 
Finland;"$41,100 (2015 est.)
$41,100 (2014 est.)
$41,600 (2013 est.)
note: data are in 2015 US dollars";41,100 
France;"$41,200 (2015 est.)
$40,900 (2014 est.)
$41,000 (2013 est.)
note: data are in 2015 US dollars";41,200 
French Polynesia;"$26,100 (2012 est.)
$26,000 (2010 est.)";26,100 
Gabon;"$18,600 (2015 est.)
$18,200 (2014 est.)
$17,700 (2013 est.)
note: data are in 2015 US dollars";18,600 
Gambia, The;"$1,600 (2015 est.)
$1,600 (2014 est.)
$1,700 (2013 est.)
note: data are in 2015 US dollars";1,600 
Gaza Strip;see entry for the the West Bank;ee 
Georgia;"$9,600 (2015 est.)
$9,300 (2014 est.)
$8,800 (2013 est.)
note: data are in 2015 US dollars";9,600 
Germany;"$46,900 (2015 est.)
$46,600 (2014 est.)
$46,100 (2013 est.)
note: data are in 2015 US dollars";46,900 
Ghana;"$4,300 (2015 est.)
$4,200 (2014 est.)
$4,200 (2013 est.)
note: data are in 2015 US dollars";4,300 
Gibraltar;"$43,000 (2008 est.)
$41,200 (2007 est.)
$38,400 (2006 est.)";43,000 
Greece;"$26,400 (2015 est.)
$26,200 (2014 est.)
$25,900 (2013 est.)
note: data are in 2015 US dollars";26,400 
Greenland;"$37,900 (2008 est.)
$38,100 (2007 est.)";37,900 
Grenada;"$13,100 (2015 est.)
$12,600 (2014 est.)
$12,000 (2013 est.)
note: data are in 2015 US dollars";13,100 
Guam;"$30,500 (2013 est.)
$29,800 (2012 est.)
$28,600 (2011 est.)";30,500 
Guatemala;"$7,700 (2015 est.)
$7,600 (2014 est.)
$7,500 (2013 est.)
note: data are in 2015 US dollars";7,700 
Guernsey;$52,300 (2014 est.);52,300 
Guinea-Bissau;"$1,500 (2015 est.)
$1,500 (2014 est.)
$1,500 (2013 est.)
note: data are in 2015 US dollars";1,500 
Guinea;"$1,200 (2015 est.)
$1,200 (2014 est.)
$1,300 (2013 est.)
note: data are in 2015 US dollars";1,200 
Guyana;"$7,500 (2015 est.)
$7,300 (2014 est.)
$7,100 (2013 est.)
note: data are in 2015 US dollars";7,500 
Haiti;"$1,800 (2015 est.)
$1,800 (2014 est.)
$1,700 (2013 est.)
note: data are in 2015 US dollars";1,800 
Honduras;"$4,900 (2015 est.)
$4,800 (2014 est.)
$4,700 (2013 est.)
note: data are in 2015 US dollars";4,900 
Hong Kong;"$56,700 (2015 est.)
$55,700 (2014 est.)
$54,600 (2013 est.)
note: data are in 2015 US dollars";56,700 
Hungary;"$26,200 (2015 est.)
$25,400 (2014 est.)
$24,400 (2013 est.)
note: data are in 2015 US dollars";26,200 
Iceland;"$46,100 (2015 est.)
$44,700 (2014 est.)
$44,400 (2013 est.)
note: data are in 2015 US dollars";46,100 
India;"$6,200 (2015 est.)
$5,800 (2014 est.)
$5,500 (2013 est.)
note: data are in 2015 US dollars";6,200 
Indonesia;"$11,100 (2015 est.)
$10,800 (2014 est.)
$10,400 (2013 est.)
note: data are in 2015 US dollars";11,100 
Iran;"$17,300 (2015 est.)
$17,500 (2014 est.)
$17,000 (2013 est.)
note: data are in 2015 US dollars";17,300 
Iraq;"$15,500 (2015 est.)
$15,500 (2014 est.)
$16,200 (2013 est.)
note: data are in 2015 US dollars";15,500 
Ireland;"$55,500 (2015 est.)
$51,800 (2014 est.)
$49,400 (2013 est.)
note: data are in 2015 US dollars";55,500 
Isle of Man;"$83,100 (2007 est.)
$35,000 (2005 est.)";83,100 
Israel;"$33,700 (2015 est.)
$33,500 (2014 est.)
$33,300 (2013 est.)
note: data are in 2015 US dollars";33,700 
Italy;"$35,700 (2015 est.)
$35,400 (2014 est.)
$36,200 (2013 est.)
note: data are in 2015 US dollars";35,700 
Jamaica;"$8,800 (2015 est.)
$8,700 (2014 est.)
$8,700 (2013 est.)
note: data are in 2015 US dollars";8,800 
Japan;"$38,100 (2015 est.)
$37,800 (2014 est.)
$37,800 (2013 est.)
note: data are in 2015 US dollars";38,100 
Jersey;$57,000 (2005 est.);57,000 
Jordan;"$12,100 (2015 est.)
$12,100 (2014 est.)
$12,000 (2013 est.)
note: data are in 2015 US dollars";12,100 
Kazakhstan;"$24,300 (2015 est.)
$24,300 (2014 est.)
$23,700 (2013 est.)
note: data are in 2015 US dollars";24,300 
Kenya;"$3,200 (2015 est.)
$3,100 (2014 est.)
$3,100 (2013 est.)
note: data are in 2015 US dollars";3,200 
Kiribati;"$1,800 (2015 est.)
$1,700 (2014 est.)
$1,700 (2013 est.)
note: data are in 2015 US dollars";1,800 
Korea, North;"$1,800 (2014 est.)
$1,800 (2013 est.)
$1,800 (2012 est.)
note: data are in 2014 US dollars";1,800 
Korea, South;"$36,500 (2015 est.)
$35,700 (2014 est.)
$34,700 (2013 est.)
note: data are in 2015 US dollars";36,500 
Kosovo;"NA (2015 est.)
NA (2014 est.)
NA (2013 est.)
note: data are in 2015 US dollars";A 
Kuwait;"$70,200 (2015 est.)
$71,500 (2014 est.)
$73,500 (2013 est.)
note: data are in 2015 US dollars";70,200 
Kyrgyzstan;"$3,400 (2015 est.)
$3,300 (2014 est.)
$3,200 (2013 est.)
note: data are in 2015 US dollars";3,400 
Laos;"$5,300 (2015 est.)
$5,100 (2014 est.)
$4,800 (2013 est.)
note: data are in 2015 US dollars";5,300 
Latvia;"$24,700 (2015 est.)
$23,900 (2014 est.)
$23,100 (2013 est.)
note: data are in 2015 US dollars";24,700 
Lebanon;"$18,200 (2015 est.)
$18,200 (2014 est.)
$18,000 (2013 est.)
note: data are in 2015 US dollars";18,200 
Lesotho;"$3,000 (2015 est.)
$2,900 (2014 est.)
$2,800 (2013 est.)
note: data are in 2015 US dollars";3,000 
Liberia;"$900 (2015 est.)
$900 (2014 est.)
$900 (2013 est.)
note: data are in 2015 US dollars";900 
Libya;"$14,600 (2015 est.)
$15,800 (2014 est.)
$20,800 (2013 est.)
note: data are in 2015 US dollars";14,600 
Liechtenstein;"$89,400 (2009 est.)
$90,600 (2008 est.)
$89,700 (2007 est.)";89,400 
Lithuania;"$28,400 (2015 est.)
$27,600 (2014 est.)
$26,600 (2013 est.)
note: data are in 2015 US dollars";28,400 
Luxembourg;"$99,000 (2015 est.)
$96,900 (2014 est.)
$95,400 (2013 est.)
note: data are in 2015 US dollars";99,000 
Macau;"$98,200 (2015 est.)
$129,100 (2014 est.)
$136,200 (2013 est.)";98,200 
Macedonia;"$14,000 (2015 est.)
$13,500 (2014 est.)
$13,100 (2013 est.)
note: data are in 2015 US dollars";14,000 
Madagascar;"$1,500 (2015 est.)
$1,500 (2014 est.)
$1,500 (2013 est.)
note: data are in 2015 US dollars";1,500 
Malawi;"$1,100 (2015 est.)
$1,100 (2014 est.)
$1,100 (2013 est.)
note: data are in 2015 US dollars";1,100 
Malaysia;"$26,300 (2015 est.)
$25,400 (2014 est.)
$24,500 (2013 est.)
note: data are in 2015 US dollars";26,300 
Maldives;"$14,900 (2015 est.)
$14,900 (2014 est.)
$14,200 (2013 est.)
note: data are in 2015 US dollars";14,900 
Mali;"$2,200 (2015 est.)
$2,100 (2014 est.)
$2,100 (2013 est.)
note: data are in 2015 US dollars";2,200 
Malta;"$35,900 (2015 est.)
$34,300 (2014 est.)
$33,300 (2013 est.)
note: data are in 2012 US dollars";35,900 
Marshall Islands;"$3,200 (2015 est.)
$3,200 (2014 est.)
$3,200 (2013 est.)
note: data are in 2015 US dollars";3,200 
Mauritania;"$4,400 (2015 est.)
$4,400 (2014 est.)
$4,200 (2013 est.)
note: data are in 2015 US dollars";4,400 
Mauritius;"$19,500 (2015 est.)
$18,900 (2014 est.)
$18,200 (2013 est.)
note: data are in 2015 US dollars";19,500 
Mexico;"$17,500 (2015 est.)
$17,300 (2014 est.)
$17,200 (2013 est.)
note: data are in 2015 US dollars";17,500 
Micronesia, Federated States of;"$3,000 (2015 est.)
$2,900 (2014 est.)
$3,100 (2013 est.)
note: data are in 2015 US dollars";3,000 
Moldova;"$5,000 (2015 est.)
$5,100 (2014 est.)
$4,800 (2013 est.)
note: data are in 2015 US dollars";5,000 
Monaco;"$78,700 (2013 est.)
$73,200 (2012 est.)
$72,600 (2011 est.)";78,700 
Mongolia;"$12,100 (2015 est.)
$12,100 (2014 est.)
$11,300 (2013 est.)
note: data are in 2015 US dollars";12,100 
Montenegro;"$16,100 (2015 est.)
$15,500 (2014 est.)
$15,300 (2013 est.)
note: data are in 2015 US dollars";16,100 
Montserrat;$8,500 (2006 est.);8,500 
Morocco;"$8,200 (2015 est.)
$7,900 (2014 est.)
$7,800 (2013 est.)
note: data are in 2015 US dollars";8,200 
Mozambique;"$1,200 (2015 est.)
$1,100 (2014 est.)
$1,100 (2013 est.)
note: data are in 2015 US dollars";1,200 
Namibia;"$11,400 (2015 est.)
$11,000 (2014 est.)
$10,500 (2013 est.)
note: data are in 2015 US dollars";11,400 
Nauru;"$14,800 (2015 est.)
$13,700 (2014 est.)
$12,500 (2013 est.)
note: data are in 2015 US dollars";14,800 
Nepal;"$2,500 (2015 est.)
$2,400 (2014 est.)
$2,300 (2013 est.)
note: data are in 2015 US dollars";2,500 
Netherlands;"$49,200 (2015 est.)
$48,400 (2014 est.)
$48,100 (2013 est.)
note: data are in 2012 US dollars";49,200 
New Caledonia;"$38,800 (2012 est.)
$36,500 (2010 est.)
$27,300 (2005)";38,800 
New Zealand;"$36,200 (2015 est.)
$35,700 (2014 est.)
$35,300 (2013 est.)
note: data are in 2015 US dollars";36,200 
Nicaragua;"$5,000 (2015 est.)
$4,800 (2014 est.)
$4,700 (2013 est.)
note: data are in 2015 US dollars";5,000 
Nigeria;"$6,100 (2015 est.)
$6,100 (2014 est.)
$5,900 (2013 est.)
note: data are in 2015 US dollars";6,100 
Niger;"$1,100 (2015 est.)
$1,100 (2014 est.)
$1,000 (2013 est.)
note: data are in 2015 US dollars";1,100 
Niue;$5,800 (2003 est.);5,800 
Northern Mariana Islands;"$13,300 (2013 est.)
$12,900 (2012)
$12,400 (2011)";13,300 
Norway;"$68,400 (2015 est.)
$68,000 (2014 est.)
$67,300 (2013 est.)
note: data are in 2015 US dollars";68,400 
Oman;"$44,600 (2015 est.)
$44,300 (2014 est.)
$44,500 (2013 est.)
note: data are in 2015 US dollars";44,600 
Pakistan;"$5,000 (2015 est.)
$4,900 (2014 est.)
$4,800 (2013 est.)
note: data are in 2015 US dollars";5,000 
Palau;"$15,100 (2015 est.)
$13,800 (2014 est.)
$13,300 (2013 est.)
note: data are in 2015 US dollars";15,100 
Panama;"$21,800 (2015 est.)
$21,000 (2014 est.)
$20,200 (2013 est.)
note: data are in 2015 US dollars";21,800 
Papua New Guinea;"$2,700 (2015 est.)
$2,500 (2014 est.)
$2,400 (2013 est.)
note: data are in 2015 US dollars";2,700 
Paraguay;"$8,700 (2015 est.)
$8,600 (2014 est.)
$8,300 (2013 est.)
note: data are in 2015 US dollars";8,700 
Peru;"$12,200 (2015 est.)
$12,000 (2014 est.)
$11,900 (2013 est.)
note: data are in 2015 US dollars";12,200 
Philippines;"$7,300 (2015 est.)
$7,000 (2014 est.)
$6,700 (2013 est.)
note: data are in 2015 US dollars";7,300 
Poland;"$26,500 (2015 est.)
$25,500 (2014 est.)
$24,700 (2013 est.)
note: data are in 2015 US dollars";26,500 
Portugal;"$27,800 (2015 est.)
$27,500 (2014 est.)
$27,100 (2013 est.)
note: data are in 2015 US dollars";27,800 
Puerto Rico;"$38,000 (2015 est.)
$37,800 (2014 est.)
$37,200 (2013 est.)
note: data are in 2010 US dollars";38,000 
Qatar;"$132,100 (2015 est.)
$138,600 (2014 est.)
$145,600 (2013 est.)
note: data are in 2015 US dollars";132,100 
Romania;"$20,800 (2015 est.)
$20,000 (2014 est.)
$19,400 (2013 est.)
note: data are in 2015 US dollars";20,800 
Russia;"$25,400 (2015 est.)
$26,400 (2014 est.)
$26,700 (2013 est.)
note: data are in 2015 US dollars";25,400 
Rwanda;"$1,800 (2015 est.)
$1,700 (2014 est.)
$1,700 (2013 est.)
note: data are in 2015 US dollars";1,800 
Saint Helena, Ascension, and Tristan da Cunha;$7,800 (FY09/10 est.);7,800 
Saint Kitts and Nevis;"$24,600 (2015 est.)
$23,500 (2014 est.)
$22,600 (2013 est.)
note: data are in 2015 US dollars";24,600 
Saint Lucia;"$11,700 (2015 est.)
$11,600 (2014 est.)
$11,600 (2013 est.)
note: data are in 2015 US dollars";11,700 
Saint Martin;$19,300 (2005 est.);19,300 
Saint Pierre and Miquelon;$34,900 (2006 est.);34,900 
Saint Vincent and the Grenadines;"$11,000 (2015 est.)
$10,800 (2014 est.)
$10,800 (2013 est.)
note: data are in 2015 US dollars";11,000 
Samoa;"$5,200 (2015 est.)
$5,100 (2014 est.)
$5,100 (2013 est.)
note: data are in 2015 US dollars";5,200 
San Marino;"$63,900 (2015 est.)
$63,300 (2014 est.)
$63,900 (2013 est.)
note: data are in 2015 US dollars";63,900 
Sao Tome and Principe;"$3,200 (2015 est.)
$3,200 (2014 est.)
$3,100 (2013 est.)
note: data are in 2015 US dollars";3,200 
Saudi Arabia;"$53,600 (2015 est.)
$52,900 (2014 est.)
$52,400 (2013 est.)
note: data are in 2015 US dollars";53,600 
Senegal;"$2,500 (2015 est.)
$2,400 (2014 est.)
$2,300 (2013 est.)
note: data are in 2015 US dollars";2,500 
Serbia;"$13,700 (2015 est.)
$13,600 (2014 est.)
$13,800 (2013 est.)
note: data are in 2015 US dollars";13,700 
Seychelles;"$26,300 (2015 est.)
$25,400 (2014 est.)
$24,200 (2013 est.)
note: data are in 2015 US dollars";26,300 
Sierra Leone;"$1,600 (2015 est.)
$2,000 (2014 est.)
$2,000 (2013 est.)
note: data are in 2015 US dollars";1,600 
Singapore;"$85,300 (2015 est.)
$84,600 (2014 est.)
$83,000 (2013 est.)
note: data are in 2015 US dollars";85,300 
Sint Maarten;"$66,800 (2014 est.)
$65,500 (2013 est.)
$63,900 (2012 est.)
note: data are in 2015 US dollars";66,800 
Slovakia;"$29,700 (2015 est.)
$28,700 (2014 est.)
$28,000 (2013 est.)
note: data are in 2015 US dollars";29,700 
Slovenia;"$31,000 (2015 est.)
$30,200 (2014 est.)
$29,300 (2013 est.)
note: data are in 2015 US dollars";31,000 
Solomon Islands;"$1,900 (2015 est.)
$1,900 (2014 est.)
$1,900 (2013 est.)
note: data are in 2015 US dollars";1,900 
Somalia;"$400 (2014 est.)
$400 (2013 est.)
$600 (2008 est.)";400 
South Africa;"$13,200 (2015 est.)
$13,200 (2014 est.)
$13,200 (2013 est.)
note: data are in 2015 US dollars";13,200 
South Sudan;"$2,000 (2015 est.)
$2,100 (2014 est.)
$2,100 (2013 est.)
note: data are in 2015 US dollars";2,000 
Spain;"$34,800 (2015 est.)
$33,700 (2014 est.)
$33,100 (2013 est.)
note: data are in 2015 US dollars";34,800 
Sri Lanka;"$10,600 (2015 est.)
$10,100 (2014 est.)
$9,700 (2013 est.)
note: data are in 2015 US dollars";10,600 
Sudan;"$4,300 (2015 est.)
$4,300 (2014 est.)
$4,300 (2013 est.)
note: data are in 2015 US dollars";4,300 
Suriname;"$16,300 (2015 est.)
$16,200 (2014 est.)
$16,200 (2013 est.)
note: data are in 2015 US dollars";16,300 
Swaziland;"$8,500 (2015 est.)
$8,400 (2014 est.)
$8,300 (2013 est.)
note: data are in 2015 US dollars";8,500 
Sweden;"$47,900 (2015 est.)
$46,700 (2014 est.)
$46,100 (2013 est.)
note: data are in 2015 US dollars";47,900 
Switzerland;"$58,600 (2015 est.)
$58,800 (2014 est.)
$58,400 (2013 est.)
note: data are in 2015 US dollars";58,600 
Syria;"$5,100 (2011 est.)
$5,100 (2010 est.)
$5,200 (2010 est.)
note: data are in 2011 US dollars";5,100 
Taiwan;"$46,800 (2015 est.)
$46,600 (2014 est.)
$44,900 (2013 est.)
note: data are in 2015 US dollars";46,800 
Tajikistan;"$2,700 (2015 est.)
$2,700 (2014 est.)
$2,600 (2013 est.)
note: data are in 2015 US dollars";2,700 
Tanzania;"$2,900 (2015 est.)
$2,800 (2014 est.)
$2,600 (2013 est.)
note: data are in 2015 US dollars";2,900 
Thailand;"$16,100 (2015 est.)
$15,700 (2014 est.)
$15,700 (2013 est.)
note: data are in 2015 US dollars";16,100 
Timor-Leste;"$5,600 (2015 est.)
$5,500 (2014 est.)
$5,300 (2013 est.)
note: data are in 2015 US dollars";5,600 
Togo;"$1,500 (2015 est.)
$1,400 (2014 est.)
$1,400 (2013 est.)
note: data are in 2015 US dollars";1,500 
Tokelau;$1,000 (1993 est.);1,000 
Tonga;"$5,100 (2015 est.)
$4,900 (2014 est.)
$4,800 (2013 est.)
note: data are in 2015 US dollars";5,100 
Trinidad and Tobago;"$30,900 (2015 est.)
$31,500 (2014 est.)
$31,400 (2013 est.)
note: data are in 2015 US dollars";30,900 
Tunisia;"$11,400 (2015 est.)
$11,500 (2014 est.)
$11,300 (2013 est.)
note: data are in 2015 US dollars";11,400 
Turkey;"$20,400 (2015 est.)
$19,900 (2014 est.)
$19,500 (2013 est.)
note: data are in 2015 US dollars";20,400 
Turkmenistan;"$16,400 (2015 est.)
$15,700 (2014 est.)
$14,400 (2013 est.)
note: data are in 2015 US dollars";16,400 
Turks and Caicos Islands;$29,100 (2007 est.);29,100 
Tuvalu;"$3,400 (2015 est.)
$3,300 (2014 est.)
$3,200 (2013 est.)
note: data are in 2015 US dollars";3,400 
Uganda;"$2,000 (2015 est.)
$2,000 (2014 est.)
$1,900 (2013 est.)
note: data are in 2015 US dollars";2,000 
Ukraine;"$7,500 (2015 est.)
$8,300 (2014 est.)
$9,400 (2013 est.)
note: data are in 2015 US dollars";7,500 
United Arab Emirates;"$67,600 (2015 est.)
$67,000 (2014 est.)
$66,000 (2013 est.)
note: data are in 2015 US dollars";67,600 
United Kingdom;"$41,200 (2015 est.)
$40,600 (2014 est.)
$39,800 (2013 est.)
note: data are in 2015 US dollars";41,200 
United States;"$55,800 (2015 est.)
$54,900 (2014 est.)
$54,000 (2013 est.)
note: data are in 2015 US dollars";55,800 
Uruguay;"$21,500 (2015 est.)
$21,300 (2014 est.)
$20,600 (2013 est.)
note: data are in 2015 US dollars";21,500 
Uzbekistan;"$6,100 (2015 est.)
$5,700 (2014 est.)
$5,300 (2013 est.)
note: data are in 2015 US dollars";6,100 
Vanuatu;"$2,500 (2015 est.)
$2,600 (2014 est.)
$2,600 (2013 est.)
note: data are in 2015 US dollars";2,500 
Venezuela;"$16,700 (2015 est.)
$18,000 (2014 est.)
$19,000 (2013 est.)
note: data are in 2015 US dollars";16,700 
Vietnam;"$6,000 (2015 est.)
$5,700 (2014 est.)
$5,400 (2013 est.)
note: data are in 2015 US dollars";6,000 
Virgin Islands;"$36,100 (2013 est.)
$39,300 (2012 est.)
$40,500 (2011 est.)";36,100 
Wallis and Futuna;$3,800 (2004 est.);3,800 
West Bank;"$4,300 (2014 est.)
$4,400 (2013 est.)
$4,600 (2012 est.)
note: includes Gaza Strip";4,300 
Western Sahara;$2,500 (2007 est.);2,500 
World;"$15,700 (2015 est.)
$16,800 (2014 est.)
$16,500 (2013 est.)
note: data are in 2015 US dollars";15,700 
Yemen;"$2,700 (2015 est.)
$3,800 (2014 est.)
$3,900 (2013 est.)
note: data are in 2015 US dollars";2,700 
Zambia;"$3,900 (2015 est.)
$3,800 (2014 est.)
$3,800 (2013 est.)
note: data are in 2015 US dollars";3,900 
Zimbabwe;$2,100 (2015 est.);2,100 
