Belarus;"$18,100 (2016 est.)
$18,600 (2015 est.)
$19,400 (2014 est.)
note: data are in 2016 dollars";18,100 
Belgium;"$45,000 (2016 est.)
$44,800 (2015 est.)
$44,300 (2014 est.)
note: data are in 2016 dollars";45,000 
Belize;"$8,200 (2016 est.)
$8,500 (2015 est.)
$8,500 (2014 est.)
note: data are in 2016 dollars";8,200 
Benin;"$2,100 (2016 est.)
$2,100 (2015 est.)
$2,100 (2014 est.)
note: data are in 2016 dollars";2,100 
Bermuda;"$85,700 (2013 est.)
$85,400 (2012 est.)
$86,000 (2011 est.)";85,700 
Bhutan;"$8,200 (2016 est.)
$7,900 (2015 est.)
$7,500 (2014 est.)
note: data are in 2016 dollars";8,200 
Bolivia;"$7,200 (2016 est.)
$7,000 (2015 est.)
$6,800 (2014 est.)
note: data are in 2016 dollars";7,200 
Bosnia and Herzegovina;"$10,900 (2016 est.)
$10,700 (2015 est.)
$10,300 (2014 est.)
note: data are in 2016 dollars";10,900 
Botswana;"$17,300 (2016 est.)
$16,800 (2015 est.)
$17,200 (2014 est.)
note: data are in 2016 dollars";17,300 
Brazil;"$15,200 (2016 est.)
$15,900 (2015 est.)
$16,700 (2014 est.)
note: data are in 2016 dollars";15,200 
British Virgin Islands;$42,300 (2010 est.);42,300 
Brunei;"$77,500 (2016 est.)
$80,600 (2015 est.)
$81,900 (2014 est.)
note: data are in 2016 dollars";77,500 
Bulgaria;"$20,400 (2016 est.)
$19,500 (2015 est.)
$18,700 (2014 est.)
note: data are in 2016 dollars";20,400 
Burkina Faso;"$1,800 (2016 est.)
$1,700 (2015 est.)
$1,700 (2014 est.)
note: data are in 2016 dollars";1,800 
Burma;"$5,800 (2016 est.)
$5,500 (2015 est.)
$5,200 (2014 est.)
note: data are in 2016 dollars";5,800 
Burundi;"$800 (2016 est.)
$800 (2015 est.)
$900 (2014 est.)
note: data are in 2016 dollars";800 
Cabo Verde;"$6,600 (2016 est.)
$6,500 (2015 est.)
$6,500 (2014 est.)
note: data are in 2016 dollars";6,600 
Cambodia;"$3,700 (2016 est.)
$3,500 (2015 est.)
$3,400 (2014 est.)
note: data are in 2016 dollars";3,700 
Cameroon;"$3,300 (2016 est.)
$3,200 (2015 est.)
$3,100 (2014 est.)
note: data are in 2016 dollars";3,300 
Canada;"$46,400 (2016 est.)
$46,300 (2015 est.)
$46,300 (2014 est.)
note: data are in 2016 dollars";46,400 
Cayman Islands;$43,800 (2004 est.);43,800 
Central African Republic;"$700 (2016 est.)
$600 (2015 est.)
$600 (2014 est.)
note: data are in 2016 dollars";700 
Chad;"$2,400 (2016 est.)
$2,700 (2015 est.)
$2,700 (2014 est.)
note: data are in 2016 dollars";2,400 
Chile;"$24,100 (2016 est.)
$24,000 (2015 est.)
$23,700 (2014 est.)
note: data are in 2016 dollars";24,100 
China;"$15,400 (2016 est.)
$14,500 (2015 est.)
$13,600 (2014 est.)
note: data are in 2016 dollars";15,400 
Colombia;"$14,100 (2016 est.)
$14,000 (2015 est.)
$13,800 (2014 est.)
note: data are in 2016 dollars";14,100 
Comoros;"$1,500 (2016 est.)
$1,500 (2015 est.)
$1,600 (2014 est.)
note: data are in 2016 dollars";1,500 
Congo, Democratic Republic of the;"$800 (2016 est.)
$800 (2015 est.)
$700 (2014 est.)
note: data are in 2016 dollars";800 
Congo, Republic of the;"$7,000 (2016 est.)
$7,400 (2015 est.)
$7,400 (2014 est.)
note: data are in 2016 dollars";7,000 
Cook Islands;"$12,300 (2010 est.)
$9,100 (2005 est.)";12,300 
Costa Rica;"$16,400 (2016 est.)
$15,900 (2015 est.)
$15,400 (2014 est.)
note: data are in 2016 dollars";16,400 
Cote d'Ivoire;"$3,600 (2016 est.)
$3,400 (2015 est.)
$3,200 (2014 est.)
note: data are in 2016 dollars";3,600 
Croatia;"$22,900 (2016 est.)
$22,100 (2015 est.)
$21,400 (2014 est.)
note: data are in 2016 dollars";22,900 
Cuba;"$11,900 (2016 est.)
$12,200 (2015 est.)
$11,600 (2014 est.)
note: data are in 2014 US dollars";11,900 
Curacao;$15,000 (2004 est.);15,000 
Cyprus;"$35,000 (2016 est.)
$34,000 (2015 est.)
$33,100 (2014 est.)
note: data are in 2016 dollars";35,000 
Czechia;"$33,500 (2016 est.)
$32,700 (2015 est.)
$31,200 (2014 est.)
note: data are in 2016 dollars";33,500 
Denmark;"$48,200 (2016 est.)
$47,800 (2015 est.)
$47,400 (2014 est.)
note: data are in 2016 dollars";48,200 
Djibouti;"$3,400 (2016 est.)
$3,300 (2015 est.)
$3,100 (2014 est.)
note: data are in 2016 dollars";3,400 
Dominica;"$11,300 (2016 est.)
$11,000 (2015 est.)
$11,300 (2014 est.)
note: data are in 2016 dollars";11,300 
Dominican Republic;"$16,100 (2016 est.)
$15,200 (2015 est.)
$14,400 (2014 est.)
note: data are in 2016 dollars";16,100 
Ecuador;"$11,200 (2016 est.)
$11,500 (2015 est.)
$11,700 (2014 est.)
note: data are in 2016 dollars";11,200 
Egypt;"$12,600 (2016 est.)
$12,200 (2015 est.)
$12,000 (2014 est.)
note: data are in 2016 dollars";12,600 
El Salvador;"$8,600 (2016 est.)
$8,500 (2015 est.)
$8,300 (2014 est.)
note: data are in 2016 dollars";8,600 
Equatorial Guinea;"$38,000 (2016 est.)
$43,200 (2015 est.)
$48,800 (2014 est.)
note: data are in 2016 dollars";38,000 
Eritrea;"$1,400 (2016 est.)
$1,400 (2015 est.)
$1,400 (2014 est.)
note: data are in 2016 dollars";1,400 
Estonia;"$29,700 (2016 est.)
$29,100 (2015 est.)
$28,500 (2014 est.)
note: data are in 2016 dollars";29,700 
Ethiopia;"$1,900 (2016 est.)
$1,800 (2015 est.)
$1,700 (2014 est.)
note: data are in 2016 dollars";1,900 
European Union;"$39,200 (2016 est.)
$38,100 (2015 est.)
$37,000 (2014 est.)
note: data are in 2016 dollars";39,200 
Falkland Islands (Islas Malvinas);"$96,200 (2012 est.)
$55,400 (2002 est.)";96,200 
Faroe Islands;$40,000 (2014 est.);40,000 
Fiji;"$9,400 (2016 est.)
$9,400 (2015 est.)
$9,100 (2014 est.)
note: data are in 2016 dollars";9,400 
Finland;"$42,300 (2016 est.)
$41,600 (2015 est.)
$41,700 (2014 est.)
note: data are in 2016 dollars";42,300 
France;"$42,300 (2016 est.)
$42,000 (2015 est.)
$41,800 (2014 est.)
note: data are in 2016 dollars";42,300 
French Polynesia;"$17,000 (2015 est.)
$20,100 (2014 est.)
$22,700 (2010)";17,000 
Gabon;"$19,000 (2016 est.)
$18,900 (2015 est.)
$18,400 (2014 est.)
note: data are in 2016 dollars";19,000 
Gambia, The;"$1,700 (2016 est.)
$1,700 (2015 est.)
$1,700 (2014 est.)
note: data are in 2016 dollars";1,700 
Gaza Strip;see entry for the the West Bank;ee 
Georgia;"$10,000 (2016 est.)
$9,700 (2015 est.)
$9,400 (2014 est.)
note: data are in 2016 dollars";10,000 
Germany;"$48,400 (2016 est.)
$48,000 (2015 est.)
$47,700 (2014 est.)
note: data are in 2016 dollars";48,400 
Ghana;"$4,400 (2016 est.)
$4,300 (2015 est.)
$4,300 (2014 est.)
note: data are in 2016 dollars";4,400 
Gibraltar;"$61,700 (2014 est.)
$43,000 (2008 est.)
$41,200 (2007 est.)";61,700 
Greece;"$26,800 (2016 est.)
$26,600 (2015 est.)
$26,500 (2014 est.)
note: data are in 2016 dollars";26,800 
Greenland;"$37,600 (2015 est.)
$37,000 (2014 est.)
$38,500 (2013 est.)";37,600 
Grenada;"$14,200 (2016 est.)
$13,700 (2015 est.)
$13,000 (2014 est.)
note: data are in 2016 dollars";14,200 
Guam;"$30,500 (2013 est.)
$29,800 (2012 est.)
$28,600 (2011 est.)";30,500 
Guatemala;"$7,900 (2016 est.)
$7,900 (2015 est.)
$7,700 (2014 est.)
note: data are in 2016 dollars";7,900 
Guernsey;"$52,500 (2014 est.)
$52,500 (2014 est.)";52,500 
Guinea-Bissau;"$1,700 (2016 est.)
$1,700 (2015 est.)
$1,600 (2014 est.)
note: data are in 2016 dollars";1,700 
Guinea;"$1,900 (2016 est.)
$1,900 (2015 est.)
$1,800 (2014 est.)
note: data are in 2016 dollars";1,900 
Guyana;"$7,900 (2016 est.)
$7,600 (2015 est.)
$7,400 (2014 est.)
note: data are in 2016 dollars";7,900 
Haiti;"$1,800 (2016 est.)
$1,800 (2015 est.)
$1,800 (2014 est.)
note: data are in 2016 dollars";1,800 
Honduras;"$5,300 (2016 est.)
$5,200 (2015 est.)
$5,000 (2014 est.)
note: data are in 2016 dollars";5,300 
Hong Kong;"$58,400 (2016 est.)
$57,700 (2015 est.)
$56,700 (2014 est.)
note: data are in 2016 dollars";58,400 
Hungary;"$27,500 (2016 est.)
$26,900 (2015 est.)
$26,000 (2014 est.)
note: data are in 2016 dollars";27,500 
Iceland;"$49,200 (2016 est.)
$46,300 (2015 est.)
$45,000 (2014 est.)
note: data are in 2016 dollars";49,200 
India;"$6,700 (2016 est.)
$6,300 (2015 est.)
$5,900 (2014 est.)
note: data are in 2016 dollars";6,700 
Indonesia;"$11,700 (2016 est.)
$11,300 (2015 est.)
$10,900 (2014 est.)
note: data are in 2016 dollars";11,700 
Iran;"$19,300 (2016 est.)
$17,300 (2015 est.)
$17,800 (2014 est.)
note: data are in 2016 dollars";19,300 
Iraq;"$17,200 (2016 est.)
$15,900 (2015 est.)
$15,600 (2014 est.)
note: data are in 2016 dollars";17,200 
Ireland;"$69,300 (2016 est.)
$66,500 (2015 est.)
$53,400 (2014 est.)
note: data are in 2016 dollars";69,300 
Isle of Man;"$84,600 (2014 est.)
$73,100 (2013 est.)
$68,500 (2012 est.)";84,600 
Israel;"$35,200 (2016 est.)
$34,600 (2015 est.)
$34,300 (2014 est.)
note: data are in 2016 dollars";35,200 
Italy;"$36,800 (2016 est.)
$36,400 (2015 est.)
$36,100 (2014 est.)
note: data are in 2016 dollars";36,800 
Jamaica;"$9,000 (2016 est.)
$8,900 (2015 est.)
$8,800 (2014 est.)
note: data are in 2016 dollars";9,000 
Japan;"$41,200 (2016 est.)
$40,800 (2015 est.)
$40,300 (2014 est.)
note: data are in 2016 dollars";41,200 
Jersey;$49,500 (2015 est.);49,500 
Jordan;"$12,300 (2016 est.)
$12,300 (2015 est.)
$12,300 (2014 est.)
note: data are in 2016 dollars";12,300 
Kazakhstan;"$25,200 (2016 est.)
$25,300 (2015 est.)
$25,300 (2014 est.)
note: data are in 2016 dollars";25,200 
Kenya;"$3,400 (2016 est.)
$3,300 (2015 est.)
$3,200 (2014 est.)
note: data are in 2016 dollars";3,400 
Kiribati;"$1,900 (2016 est.)
$1,900 (2015 est.)
$1,800 (2014 est.)
note: data are in 2016 dollars";1,900 
Korea, North;"$1,700 (2015 est.)
$1,800 (2014 est.)
$1,800 (2013 est.)
note: data are in 2014 US dollars";1,700 
Korea, South;"$37,700 (2016 est.)
$36,900 (2015 est.)
$36,000 (2014 est.)
note: data are in 2016 dollars";37,700 
Kosovo;"$10,000 (2016 est.)
$9,700 (2015 est.)
$9,300 (2014 est.)
note: data are in 2016 US dollars";10,000 
Kuwait;"$71,900 (2016 est.)
$72,100 (2015 est.)
$72,600 (2014 est.)
note: data are in 2016 dollars";71,900 
Kyrgyzstan;"$3,500 (2016 est.)
$3,400 (2015 est.)
$3,400 (2014 est.)
note: data are in 2016 dollars";3,500 
Laos;"$6,900 (2016 est.)
$6,500 (2015 est.)
$6,200 (2014 est.)
note: data are in 2016 dollars";6,900 
Latvia;"$25,700 (2016 est.)
$25,000 (2015 est.)
$24,200 (2014 est.)
note: data are in 2016 dollars";25,700 
Lebanon;"$19,100 (2016 est.)
$19,000 (2015 est.)
$18,900 (2014 est.)
note: data are in 2016 dollars";19,100 
Lesotho;"$3,600 (2016 est.)
$3,600 (2015 est.)
$3,500 (2014 est.)
note: data are in 2016 dollars";3,600 
Liberia;"$900 (2016 est.)
$900 (2015 est.)
$900 (2014 est.)
note: data are in 2016 dollars";900 
Libya;"$6,300 (2016 est.)
$6,500 (2015 est.)
$7,300 (2014 est.)
note: data are in 2016 dollars";6,300 
Liechtenstein;"$139,100 (2009 est.)
$90,100 (2008 est.)
$91,300 (2007 est.)";139,100 
Lithuania;"$30,000 (2016 est.)
$29,000 (2015 est.)
$28,200 (2014 est.)
note: data are in 2016 dollars";30,000 
Luxembourg;"$105,800 (2016 est.)
$103,900 (2015 est.)
$102,200 (2014 est.)
note: data are in 2016 dollars";105,800 
Macau;"$98,800 (2016 est.)
$100,700 (2015 est.)
$130,500 (2014 est.)";98,800 
Macedonia;"$14,600 (2016 est.)
$14,300 (2015 est.)
$13,800 (2014 est.)
note: data are in 2016 dollars";14,600 
Madagascar;"$1,500 (2016 est.)
$1,500 (2015 est.)
$1,500 (2014 est.)
note: data are in 2016 dollars";1,500 
Malawi;"$1,100 (2016 est.)
$1,100 (2015 est.)
$1,100 (2014 est.)
note: data are in 2016 dollars";1,100 
Malaysia;"$27,300 (2016 est.)
$26,600 (2015 est.)
$25,700 (2014 est.)
note: data are in 2016 dollars";27,300 
Maldives;"$18,300 (2016 est.)
$17,900 (2015 est.)
$17,700 (2014 est.)
note: data are in 2016 dollars";18,300 
Mali;"$2,100 (2016 est.)
$2,000 (2015 est.)
$2,000 (2014 est.)
note: data are in 2016 dollars";2,100 
Malta;"$39,900 (2016 est.)
$38,300 (2015 est.)
$36,100 (2014 est.)
note: data are in 2016 dollars";39,900 
Marshall Islands;"$3,400 (2016 est.)
$3,300 (2015 est.)
$3,200 (2014 est.)
note: data are in 2016 dollars";3,400 
Mauritania;"$4,300 (2016 est.)
$4,400 (2015 est.)
$4,400 (2014 est.)
note: data are in 2016 dollars";4,300 
Mauritius;"$20,500 (2016 est.)
$19,800 (2015 est.)
$19,100 (2014 est.)
note: data are in 2016 dollars";20,500 
Mexico;"$18,900 (2016 est.)
$18,700 (2015 est.)
$18,400 (2014 est.)
note: data are in 2016 dollars";18,900 
Micronesia, Federated States of;"$3,300 (2016 est.)
$3,200 (2015 est.)
$3,100 (2014 est.)
note: data are in 2016 dollars";3,300 
Moldova;"$5,300 (2016 est.)
$5,100 (2015 est.)
$5,100 (2014 est.)
note: data are in 2016 dollars";5,300 
Monaco;"$115,700 (2015 est.)
$109,200 (2014 est.)
$101,900 (2013 est.)";115,700 
Mongolia;"$12,300 (2016 est.)
$12,300 (2015 est.)
$12,200 (2014 est.)
note: data are in 2016 dollars";12,300 
Montenegro;"$16,600 (2016 est.)
$16,300 (2015 est.)
$15,700 (2014 est.)
note: data are in 2016 dollars";16,600 
Montserrat;$8,500 (2006 est.);8,500 
Morocco;"$8,200 (2016 est.)
$8,100 (2015 est.)
$7,900 (2014 est.)
note: data are in 2016 dollars";8,200 
Mozambique;"$1,200 (2016 est.)
$1,200 (2015 est.)
$1,200 (2014 est.)
note: data are in 2016 dollars";1,200 
Namibia;"$11,300 (2016 est.)
$11,400 (2015 est.)
$11,000 (2014 est.)
note: data are in 2016 dollars";11,300 
Nauru;"$11,600 (2016 est.)
$11,400 (2015 est.)
$11,100 (2014 est.)
note: data are in 2015 US dollars";11,600 
Nepal;"$2,500 (2016 est.)
$2,500 (2015 est.)
$2,500 (2014 est.)
note: data are in 2016 dollars";2,500 
Netherlands;"$51,200 (2016 est.)
$50,400 (2015 est.)
$49,500 (2014 est.)
note: data are in 2016 dollars";51,200 
New Caledonia;"$31,100 (2015 est.)
$32,100 (2014 est.)
$29,800 (2012 est.)";31,100 
New Zealand;"$37,200 (2016 est.)
$36,700 (2015 est.)
$36,200 (2014 est.)
note: data are in 2016 dollars";37,200 
Nicaragua;"$5,500 (2016 est.)
$5,400 (2015 est.)
$5,200 (2014 est.)
note: data are in 2016 dollars";5,500 
Nigeria;"$5,900 (2016 est.)
$6,200 (2015 est.)
$6,200 (2014 est.)
note: data are in 2016 dollars";5,900 
Niger;"$1,100 (2016 est.)
$1,100 (2015 est.)
$1,100 (2014 est.)
note: data are in 2016 dollars";1,100 
Niue;$5,800 (2003 est.);5,800 
Northern Mariana Islands;"$13,300 (2013 est.)
$12,900 (2012)
$12,400 (2011)";13,300 
Norway;"$69,400 (2016 est.)
$69,300 (2015 est.)
$68,800 (2014 est.)
note: data are in 2016 dollars";69,400 
Oman;"$46,100 (2016 est.)
$47,400 (2015 est.)
$46,300 (2014 est.)
note: data are in 2016 dollars";46,100 
Pakistan;"$5,100 (2016 est.)
$5,000 (2015 est.)
$4,900 (2014 est.)
note: data are in 2016 dollars
data are for fiscal years";5,100 
Palau;"$16,200 (2016 est.)
$15,900 (2015 est.)
$14,300 (2014 est.)
note: data are in 2016 dollars";16,200 
Panama;"$23,000 (2016 est.)
$22,300 (2015 est.)
$21,400 (2014 est.)
note: data are in 2016 dollars";23,000 
Papua New Guinea;"$3,700 (2016 est.)
$3,700 (2015 est.)
$3,500 (2014 est.)
note: data are in 2016 dollars";3,700 
Paraguay;"$9,400 (2016 est.)
$9,200 (2015 est.)
$9,000 (2014 est.)
note: data are in 2016 dollars";9,400 
Peru;"$12,900 (2016 est.)
$12,500 (2015 est.)
$12,300 (2014 est.)
note: data are in 2016 dollars";12,900 
Philippines;"$7,700 (2016 est.)
$7,400 (2015 est.)
$7,100 (2014 est.)
note: data are in 2016 dollars";7,700 
Poland;"$27,700 (2016 est.)
$27,000 (2015 est.)
$25,900 (2014 est.)
note: data are in 2016 dollars";27,700 
Portugal;"$28,900 (2016 est.)
$28,400 (2015 est.)
$27,900 (2014 est.)
note: data are in 2016 dollars";28,900 
Puerto Rico;"$37,700 (2016 est.)
$38,100 (2015 est.)
$37,800 (2014 est.)
note: data are in 2016 dollars";37,700 
Qatar;"$125,100 (2016 est.)
$131,500 (2015 est.)
$139,700 (2014 est.)
note: data are in 2016 dollars";125,100 
Romania;"$22,300 (2016 est.)
$21,200 (2015 est.)
$20,300 (2014 est.)
note: data are in 2016 dollars";22,300 
Russia;"$26,900 (2016 est.)
$27,000 (2015 est.)
$27,800 (2014 est.)
note: data are in 2016 dollars";26,900 
Rwanda;"$2,000 (2016 est.)
$1,900 (2015 est.)
$1,800 (2014 est.)
note: data are in 2016 dollars";2,000 
Saint Helena, Ascension, and Tristan da Cunha;$7,800 (FY09/10 est.);7,800 
Saint Kitts and Nevis;"$26,100 (2016 est.)
$25,300 (2015 est.)
$24,600 (2014 est.)
note: data are in 2016 dollars";26,100 
Saint Lucia;"$13,300 (2016 est.)
$13,200 (2015 est.)
$13,000 (2014 est.)
note: data are in 2016 dollars";13,300 
Saint Martin;$19,300 (2005 est.);19,300 
Saint Pierre and Miquelon;$34,900 (2006 est.);34,900 
Saint Vincent and the Grenadines;"$11,200 (2016 est.)
$11,100 (2015 est.)
$11,000 (2014 est.)
note: data are in 2016 dollars";11,200 
Samoa;"$5,600 (2016 est.)
$5,200 (2015 est.)
$5,200 (2014 est.)
note: data are in 2016 dollars";5,600 
San Marino;"$59,500 (2016 est.)
$58,900 (2015 est.)
$58,600 (2014 est.)
note: data are in 2016 dollars";59,500 
Sao Tome and Principe;"$3,100 (2016 est.)
$3,000 (2015 est.)
$3,000 (2014 est.)
note: data are in 2016 dollars";3,100 
Saudi Arabia;"$55,300 (2016 est.)
$55,700 (2015 est.)
$53,900 (2014 est.)
note: data are in 2016 dollars";55,300 
Senegal;"$2,500 (2016 est.)
$2,500 (2015 est.)
$2,400 (2014 est.)
note: data are in 2016 dollars";2,500 
Serbia;"$14,400 (2016 est.)
$13,900 (2015 est.)
$13,800 (2014 est.)
note: data are in 2016 dollars";14,400 
Seychelles;"$27,200 (2016 est.)
$26,400 (2015 est.)
$25,700 (2014 est.)
note: data are in 2016 dollars";27,200 
Sierra Leone;"$1,700 (2016 est.)
$1,600 (2015 est.)
$2,100 (2014 est.)
note: data are in 2016 dollars";1,700 
Singapore;"$87,800 (2016 est.)
$87,200 (2015 est.)
$86,600 (2014 est.)
note: data are in 2016 dollars";87,800 
Sint Maarten;"$66,800 (2014 est.)
$65,500 (2013 est.)
$63,900 (2012 est.)
note: data are in 2015 US dollars";66,800 
Slovakia;"$31,300 (2016 est.)
$30,400 (2015 est.)
$29,300 (2014 est.)
note: data are in 2016 dollars";31,300 
Slovenia;"$32,200 (2016 est.)
$31,300 (2015 est.)
$30,600 (2014 est.)
note: data are in 2016 dollars";32,200 
Solomon Islands;"$2,100 (2016 est.)
$2,100 (2015 est.)
$2,100 (2014 est.)
note: data are in 2016 dollars";2,100 
Somalia;"$NA (2016 est.)
$NA (2015 est.)
$NA (2014 est.)";NA 
South Africa;"$13,300 (2016 est.)
$13,500 (2015 est.)
$13,500 (2014 est.)
note: data are in 2016 dollars";13,300 
South Sudan;"$1,700 (2016 est.)
$2,000 (2015 est.)
$2,100 (2014 est.)
note: data are in 2016 dollars";1,700 
Spain;"$36,300 (2016 est.)
$35,200 (2015 est.)
$34,100 (2014 est.)
note: data are in 2016 dollars";36,300 
Sri Lanka;"$12,300 (2016 est.)
$11,800 (2015 est.)
$11,400 (2014 est.)
note: data are in 2016 dollars";12,300 
Sudan;"$4,500 (2016 est.)
$4,500 (2015 est.)
$4,400 (2014 est.)
note: data are in 2016 dollars";4,500 
Suriname;"$14,000 (2016 est.)
$15,800 (2015 est.)
$16,400 (2014 est.)
note: data are in 2016 dollars";14,000 
Swaziland;"$9,800 (2016 est.)
$9,900 (2015 est.)
$9,900 (2014 est.)
note: data are in 2016 dollars";9,800 
Sweden;"$49,800 (2016 est.)
$48,900 (2015 est.)
$47,500 (2014 est.)
note: data are in 2016 dollars";49,800 
Switzerland;"$60,400 (2016 est.)
$60,200 (2015 est.)
$60,200 (2014 est.)
note: data are in 2016 dollars";60,400 
Syria;"$2,900 (2015 est.)
$3,300 (2014 est.)
$2,800 (2013 est.)
note: data are in 2015 US dollars";2,900 
Taiwan;"$48,100 (2016 est.)
$47,500 (2015 est.)
$47,300 (2014 est.)
note: data are in 2016 dollars";48,100 
Tajikistan;"$3,000 (2016 est.)
$2,900 (2015 est.)
$2,800 (2014 est.)
note: data are in 2016 dollars";3,000 
Tanzania;"$3,100 (2016 est.)
$2,900 (2015 est.)
$2,800 (2014 est.)
note: data are in 2016 dollars";3,100 
Thailand;"$16,900 (2016 est.)
$16,400 (2015 est.)
$16,000 (2014 est.)
note: data are in 2016 dollars";16,900 
Timor-Leste;"$5,400 (2016 est.)
$5,300 (2015 est.)
$5,200 (2014 est.)
note: data are in 2016 dollars";5,400 
Togo;"$1,500 (2016 est.)
$1,500 (2015 est.)
$1,500 (2014 est.)
note: data are in 2016 dollars";1,500 
Tokelau;$1,000 (1993 est.);1,000 
Tonga;"$5,400 (2016 est.)
$5,200 (2015 est.)
$5,000 (2014 est.)
note: data are in 2016 dollars";5,400 
Trinidad and Tobago;"$31,800 (2016 est.)
$33,700 (2015 est.)
$34,100 (2014 est.)
note: data are in 2016 dollars";31,800 
Tunisia;"$11,600 (2016 est.)
$11,600 (2015 est.)
$11,600 (2014 est.)
note: data are in 2016 dollars";11,600 
Turkey;"$25,000 (2016 est.)
$24,500 (2015 est.)
$23,400 (2014 est.)
note: data are in 2016 dollars";25,000 
Turkmenistan;"$17,500 (2016 est.)
$16,700 (2015 est.)
$15,900 (2014 est.)
note: data are in 2016 dollars";17,500 
Turks and Caicos Islands;$29,100 (2007 est.);29,100 
Tuvalu;"$3,600 (2016 est.)
$3,500 (2015 est.)
$3,200 (2014 est.)
note: data are in 2016 dollars";3,600 
Uganda;"$2,300 (2016 est.)
$2,300 (2015 est.)
$2,200 (2014 est.)
note: data are in 2016 dollars";2,300 
Ukraine;"$8,300 (2016 est.)
$8,100 (2015 est.)
$8,900 (2014 est.)
note: data are in 2016 dollars";8,300 
United Arab Emirates;"$68,100 (2016 est.)
$68,000 (2015 est.)
$67,400 (2014 est.)
note: data are in 2016 dollars";68,100 
United Kingdom;"$42,400 (2016 est.)
$42,000 (2015 est.)
$41,400 (2014 est.)
note: data are in 2016 dollars";42,400 
United States;"$57,600 (2016 est.)
$57,200 (2015 est.)
$56,000 (2014 est.)
note: data are in 2016 dollars";57,600 
Uruguay;"$21,400 (2016 est.)
$21,200 (2015 est.)
$21,200 (2014 est.)
note: data are in 2016 dollars";21,400 
Uzbekistan;"$6,600 (2016 est.)
$6,200 (2015 est.)
$5,800 (2014 est.)
note: data are in 2016 dollars";6,600 
Vanuatu;"$2,700 (2016 est.)
$2,600 (2015 est.)
$2,700 (2014 est.)
note: data are in 2016 dollars";2,700 
Venezuela;"$14,000 (2016 est.)
$17,000 (2015 est.)
$18,400 (2014 est.)
note: data are in 2016 dollars";14,000 
Vietnam;"$6,400 (2016 est.)
$6,100 (2015 est.)
$5,800 (2014 est.)
note: data are in 2016 dollars";6,400 
Virgin Islands;"$36,100 (2013 est.)
$39,300 (2012 est.)
$40,500 (2011 est.)";36,100 
Wallis and Futuna;$3,800 (2004 est.);3,800 
West Bank;"$4,300 (2014 est.)
$4,400 (2013 est.)
$4,600 (2012 est.)
note: includes Gaza Strip";4,300 
Western Sahara;$2,500 (2007 est.);2,500 
World;"$16,400 (2016 est.)
$16,100 (2015 est.)
$15,900 (2014 est.)
note: data are in 2016 dollars";16,400 
Yemen;"$2,400 (2016 est.)
$2,700 (2015 est.)
$3,900 (2014 est.)
note: data are in 2016 dollars";2,400 
Zambia;"$3,900 (2016 est.)
$3,900 (2015 est.)
$3,900 (2014 est.)
note: data are in 2016 dollars";3,900 
Zimbabwe;$2,200 (2016 est.);2,200 
